GENE	GENE_ENTREZ	ONCOGENE	TSG	DRIVER	CANONICAL_DRIVER	ONCOGENE_EVIDENCES	TSG_EVIDENCES
PDCD6	10016	FALSE	FALSE	TRUE	FALSE	0	0
PDE4DIP	9659	FALSE	FALSE	TRUE	FALSE	0	0
PDE6G	5148	FALSE	FALSE	TRUE	FALSE	0	0
PDE7B	27115	FALSE	FALSE	TRUE	FALSE	0	0
PDGFB	5155	TRUE	FALSE	TRUE	TRUE	1	0
PDGFC	56034	FALSE	FALSE	TRUE	FALSE	0	0
PDGFRA	5156	TRUE	FALSE	TRUE	TRUE	3	0
PDGFRB	5159	TRUE	FALSE	TRUE	TRUE	1	0
PDHB	5162	FALSE	FALSE	TRUE	FALSE	0	0
PDIA4	9601	FALSE	FALSE	TRUE	FALSE	0	0
PDK2	5164	FALSE	FALSE	TRUE	FALSE	0	0
PDLIM5	10611	FALSE	FALSE	TRUE	FALSE	0	0
PDP2	57546	FALSE	FALSE	TRUE	FALSE	0	0
PDS5A	23244	FALSE	FALSE	TRUE	FALSE	0	0
PDS5B	23047	FALSE	FALSE	TRUE	FALSE	0	0
PDSS2	57107	FALSE	FALSE	TRUE	FALSE	0	0
PDXDC1	23042	FALSE	FALSE	TRUE	FALSE	0	0
PDYN	5173	FALSE	FALSE	TRUE	FALSE	0	0
PDZD2	23037	FALSE	FALSE	TRUE	FALSE	0	0
PDZRN3	23024	FALSE	FALSE	TRUE	FALSE	0	0
PDZRN4	29951	FALSE	FALSE	TRUE	FALSE	0	0
PEAR1	375033	FALSE	FALSE	TRUE	FALSE	0	0
PEG3	5178	FALSE	FALSE	TRUE	FALSE	0	0
PELI3	246330	FALSE	FALSE	TRUE	FALSE	0	0
PER1	5187	FALSE	TRUE	TRUE	TRUE	0	1
PER3	8863	FALSE	FALSE	TRUE	FALSE	0	0
PERM1	84808	FALSE	FALSE	TRUE	FALSE	0	0
PES1	23481	FALSE	FALSE	TRUE	FALSE	0	0
PEX16	9409	FALSE	FALSE	TRUE	FALSE	0	0
PEX2	5828	FALSE	FALSE	TRUE	FALSE	0	0
PFAS	5198	FALSE	FALSE	TRUE	FALSE	0	0
PFKP	5214	FALSE	FALSE	TRUE	FALSE	0	0
PGAP2	27315	FALSE	FALSE	TRUE	FALSE	0	0
PGR	5241	FALSE	FALSE	TRUE	FALSE	0	0
PHAX	51808	FALSE	FALSE	TRUE	FALSE	0	0
PHC2	1912	FALSE	FALSE	TRUE	FALSE	0	0
PHF21A	51317	FALSE	FALSE	TRUE	FALSE	0	0
PHF3	23469	FALSE	FALSE	TRUE	FALSE	0	0
PHF5A	84844	FALSE	FALSE	TRUE	FALSE	0	0
PHF6	84295	FALSE	TRUE	TRUE	TRUE	0	2
PHGDH	26227	FALSE	FALSE	TRUE	FALSE	0	0
PHIP	55023	FALSE	FALSE	TRUE	FALSE	0	0
PHKA2	5256	FALSE	FALSE	TRUE	FALSE	0	0
PHLDA1	22822	FALSE	FALSE	TRUE	FALSE	0	0
PHLPP1	23239	FALSE	FALSE	TRUE	FALSE	0	0
PHOX2B	8929	FALSE	TRUE	TRUE	TRUE	0	1
PHYHD1	254295	FALSE	FALSE	TRUE	FALSE	0	0
PI4KA	5297	FALSE	FALSE	TRUE	FALSE	0	0
PICALM	8301	FALSE	FALSE	TRUE	FALSE	0	0
PIEZO2	63895	FALSE	FALSE	TRUE	FALSE	0	0
PIGC	5279	FALSE	FALSE	TRUE	FALSE	0	0
PIGT	51604	FALSE	FALSE	TRUE	FALSE	0	0
PIGY	84992	FALSE	FALSE	TRUE	FALSE	0	0
PIK3AP1	118788	FALSE	FALSE	TRUE	FALSE	0	0
PIK3C2A	5286	FALSE	FALSE	TRUE	FALSE	0	0
PIK3C2B	5287	FALSE	FALSE	TRUE	FALSE	0	0
PIK3C2G	5288	FALSE	FALSE	TRUE	FALSE	0	0
PIK3C3	5289	FALSE	FALSE	TRUE	FALSE	0	0
PIK3CA	5290	TRUE	FALSE	TRUE	TRUE	3	0
PIK3CB	5291	TRUE	FALSE	TRUE	TRUE	2	0
PIK3CD	5293	FALSE	FALSE	TRUE	FALSE	0	0
PIK3CG	5294	FALSE	FALSE	TRUE	FALSE	0	0
PIK3IP1	113791	FALSE	FALSE	TRUE	FALSE	0	0
PIK3R1	5295	FALSE	TRUE	TRUE	TRUE	0	3
PIK3R2	5296	TRUE	FALSE	TRUE	TRUE	1	0
PIK3R3	8503	FALSE	FALSE	TRUE	FALSE	0	0
PIK3R4	30849	FALSE	FALSE	TRUE	FALSE	0	0
PIK3R5	23533	FALSE	FALSE	TRUE	FALSE	0	0
PIK3R6	146850	FALSE	FALSE	TRUE	FALSE	0	0
PIM1	5292	TRUE	FALSE	TRUE	TRUE	1	0
PITPNM2	57605	FALSE	FALSE	TRUE	FALSE	0	0
PIWIL2	55124	FALSE	FALSE	TRUE	FALSE	0	0
PKD1L2	114780	FALSE	FALSE	TRUE	FALSE	0	0
PKD2	5311	FALSE	FALSE	TRUE	FALSE	0	0
PKHD1	5314	FALSE	FALSE	TRUE	FALSE	0	0
PKHD1L1	93035	FALSE	FALSE	TRUE	FALSE	0	0
PKP4	8502	FALSE	FALSE	TRUE	FALSE	0	0
PLA1A	51365	FALSE	FALSE	TRUE	FALSE	0	0
PLA2G4D	283748	FALSE	FALSE	TRUE	FALSE	0	0
PLA2R1	22925	FALSE	FALSE	TRUE	FALSE	0	0
PLAG1	5324	TRUE	FALSE	TRUE	TRUE	1	0
PLB1	151056	FALSE	FALSE	TRUE	FALSE	0	0
PLCB2	5330	FALSE	FALSE	TRUE	FALSE	0	0
PLCB4	5332	FALSE	FALSE	TRUE	FALSE	0	0
PLCD1	5333	FALSE	FALSE	TRUE	FALSE	0	0
PLCE1	51196	FALSE	FALSE	TRUE	FALSE	0	0
PLCG1	5335	TRUE	FALSE	TRUE	TRUE	1	0
PLCG2	5336	FALSE	FALSE	TRUE	FALSE	0	0
PLCH2	9651	FALSE	FALSE	TRUE	FALSE	0	0
PLEC	5339	FALSE	FALSE	TRUE	FALSE	0	0
PLEKHA8	84725	FALSE	FALSE	TRUE	FALSE	0	0
PLEKHM3	389072	FALSE	FALSE	TRUE	FALSE	0	0
PLEKHS1	79949	FALSE	FALSE	TRUE	FALSE	0	0
PLK1	5347	FALSE	FALSE	TRUE	FALSE	0	0
PLRG1	5356	FALSE	FALSE	TRUE	FALSE	0	0
PLSCR2	57047	FALSE	FALSE	TRUE	FALSE	0	0
PLSCR4	57088	FALSE	FALSE	TRUE	FALSE	0	0
PLXDC1	57125	FALSE	FALSE	TRUE	FALSE	0	0
PLXNA2	5362	FALSE	FALSE	TRUE	FALSE	0	0
PLXNA3	55558	FALSE	FALSE	TRUE	FALSE	0	0
PLXNB2	23654	FALSE	FALSE	TRUE	FALSE	0	0
PLXND1	23129	FALSE	FALSE	TRUE	FALSE	0	0
PM20D1	148811	FALSE	FALSE	TRUE	FALSE	0	0
PML	5371	FALSE	TRUE	TRUE	TRUE	0	1
PMPCA	23203	FALSE	FALSE	TRUE	FALSE	0	0
PMS1	5378	FALSE	FALSE	TRUE	TRUE	0	0
PMS2	5395	FALSE	TRUE	TRUE	TRUE	0	1
PNKD	25953	FALSE	FALSE	TRUE	FALSE	0	0
PNLIPRP3	119548	FALSE	FALSE	TRUE	FALSE	0	0
PNN	5411	FALSE	FALSE	TRUE	FALSE	0	0
PNPLA2	57104	FALSE	FALSE	TRUE	FALSE	0	0
PNPLA7	375775	FALSE	FALSE	TRUE	FALSE	0	0
PNPLA8	50640	FALSE	FALSE	TRUE	FALSE	0	0
PNRC1	10957	FALSE	FALSE	TRUE	FALSE	0	0
POC5	134359	FALSE	FALSE	TRUE	FALSE	0	0
PODNL1	79883	FALSE	FALSE	TRUE	FALSE	0	0
POF1B	79983	FALSE	FALSE	TRUE	FALSE	0	0
POGLUT1	56983	FALSE	FALSE	TRUE	FALSE	0	0
POLD1	5424	FALSE	TRUE	TRUE	TRUE	0	1
POLDIP3	84271	FALSE	FALSE	TRUE	FALSE	0	0
POLE	5426	FALSE	TRUE	TRUE	TRUE	0	1
POLG	5428	FALSE	TRUE	TRUE	TRUE	0	1
POLM	27434	FALSE	FALSE	TRUE	FALSE	0	0
POLQ	10721	FALSE	FALSE	TRUE	TRUE	1	1
POLR1G	10849	FALSE	FALSE	TRUE	FALSE	0	0
POLR2D	5433	FALSE	FALSE	TRUE	FALSE	0	0
POLR3E	55718	FALSE	FALSE	TRUE	FALSE	0	0
POLRMT	5442	FALSE	FALSE	TRUE	FALSE	0	0
PON1	5444	FALSE	FALSE	TRUE	FALSE	0	0
PORCN	64840	FALSE	FALSE	TRUE	FALSE	0	0
POT1	25913	FALSE	TRUE	TRUE	TRUE	0	1
POTEC	388468	FALSE	FALSE	TRUE	FALSE	0	0
POU2AF1	5450	TRUE	FALSE	TRUE	TRUE	1	0
POU2F2	5452	FALSE	FALSE	TRUE	FALSE	0	0
POU3F3	5455	FALSE	FALSE	TRUE	FALSE	0	0
POU5F1	5460	TRUE	FALSE	TRUE	TRUE	1	0
POU6F2	11281	FALSE	FALSE	TRUE	FALSE	0	0
PPARD	5467	FALSE	FALSE	TRUE	FALSE	0	0
PPARG	5468	FALSE	TRUE	TRUE	TRUE	0	1
PPIAL4G	644591	FALSE	FALSE	TRUE	FALSE	0	0
PPIG	9360	FALSE	FALSE	TRUE	FALSE	0	0
PPIL1	51645	FALSE	FALSE	TRUE	FALSE	0	0
PPIL4	85313	FALSE	FALSE	TRUE	FALSE	0	0
PPM1D	8493	TRUE	FALSE	TRUE	TRUE	1	0
PPM1F	9647	FALSE	FALSE	TRUE	FALSE	0	0
PPM1J	333926	FALSE	FALSE	TRUE	FALSE	0	0
PPM1L	151742	FALSE	FALSE	TRUE	FALSE	0	0
PPP1R15A	23645	FALSE	FALSE	TRUE	FALSE	0	0
PPP1R3A	5506	FALSE	FALSE	TRUE	FALSE	0	0
PPP1R9A	55607	FALSE	FALSE	TRUE	FALSE	0	0
PPP1R9B	84687	FALSE	FALSE	TRUE	FALSE	0	0
PPP2R1A	5518	TRUE	FALSE	TRUE	TRUE	2	1
PPP2R3A	5523	FALSE	FALSE	TRUE	FALSE	0	0
PPP2R5A	5525	FALSE	FALSE	TRUE	FALSE	0	0
PPP2R5C	5527	FALSE	FALSE	TRUE	FALSE	0	0
PPP3CA	5530	FALSE	FALSE	TRUE	FALSE	0	0
PPP4C	5531	FALSE	FALSE	TRUE	FALSE	0	0
PPP6C	5537	FALSE	TRUE	TRUE	TRUE	0	1
PPP6R2	9701	FALSE	FALSE	TRUE	FALSE	0	0
PRAMEF4	400735	FALSE	FALSE	TRUE	FALSE	0	0
PRB2	653247	FALSE	FALSE	TRUE	FALSE	0	0
PRB4	5545	FALSE	FALSE	TRUE	FALSE	0	0
PRDM1	639	FALSE	TRUE	TRUE	TRUE	0	2
PRDM16	63976	TRUE	FALSE	TRUE	TRUE	1	0
PRDM2	7799	FALSE	TRUE	TRUE	TRUE	0	1
PRDM9	56979	FALSE	FALSE	TRUE	FALSE	0	0
PREX2	80243	TRUE	FALSE	TRUE	TRUE	1	0
PRF1	5551	FALSE	TRUE	TRUE	TRUE	0	1
PRG4	10216	FALSE	FALSE	TRUE	FALSE	0	0
PRICKLE2	166336	FALSE	FALSE	TRUE	FALSE	0	0
PRKAB2	5565	FALSE	FALSE	TRUE	FALSE	0	0
PRKACA	5566	TRUE	FALSE	TRUE	TRUE	1	0
PRKAG1	5571	FALSE	FALSE	TRUE	FALSE	0	0
PRKAR1A	5573	FALSE	FALSE	TRUE	TRUE	1	1
PRKAR2B	5577	FALSE	FALSE	TRUE	FALSE	0	0
PRKCB	5579	FALSE	FALSE	TRUE	TRUE	0	0
PRKCG	5582	FALSE	FALSE	TRUE	FALSE	0	0
PRKCI	5584	FALSE	FALSE	TRUE	FALSE	0	0
PRKCQ	5588	FALSE	FALSE	TRUE	FALSE	0	0
PRKCZ	5590	FALSE	FALSE	TRUE	FALSE	0	0
PRKD1	5587	FALSE	FALSE	TRUE	FALSE	0	0
PRKD2	25865	FALSE	FALSE	TRUE	FALSE	0	0
PRKDC	5591	FALSE	FALSE	TRUE	FALSE	0	0
PRKG1	5592	FALSE	FALSE	TRUE	FALSE	0	0
PRKX	5613	FALSE	FALSE	TRUE	FALSE	0	0
PRLR	5618	FALSE	FALSE	TRUE	FALSE	0	0
PRMT5	10419	FALSE	FALSE	TRUE	FALSE	0	0
PROKR2	128674	FALSE	FALSE	TRUE	FALSE	0	0
PROM1	8842	FALSE	FALSE	TRUE	FALSE	0	0
PROSER1	80209	FALSE	FALSE	TRUE	FALSE	0	0
PROZ	8858	FALSE	FALSE	TRUE	FALSE	0	0
PRPF3	9129	FALSE	FALSE	TRUE	FALSE	0	0
PRPF38B	55119	FALSE	FALSE	TRUE	FALSE	0	0
PRPF39	55015	FALSE	FALSE	TRUE	FALSE	0	0
PRPF40B	25766	FALSE	FALSE	TRUE	TRUE	0	0
PRPF4B	8899	FALSE	FALSE	TRUE	FALSE	0	0
PRRC2B	84726	FALSE	FALSE	TRUE	FALSE	0	0
PRRG1	5638	FALSE	FALSE	TRUE	FALSE	0	0
PRRT1	80863	FALSE	FALSE	TRUE	FALSE	0	0
PRRT3	285368	FALSE	FALSE	TRUE	FALSE	0	0
PRRX1	5396	FALSE	FALSE	TRUE	FALSE	0	0
PRSS1	5644	FALSE	FALSE	TRUE	FALSE	0	0
PRSS3	5646	FALSE	FALSE	TRUE	FALSE	0	0
PRSS38	339501	FALSE	FALSE	TRUE	FALSE	0	0
PRUNE2	158471	FALSE	FALSE	TRUE	FALSE	0	0
PRX	57716	FALSE	FALSE	TRUE	FALSE	0	0
PSIP1	11168	TRUE	FALSE	TRUE	TRUE	1	0
PSMC3	5702	FALSE	FALSE	TRUE	FALSE	0	0
PSMD8	5714	FALSE	FALSE	TRUE	FALSE	0	0
PSMF1	9491	FALSE	FALSE	TRUE	FALSE	0	0
PSMG4	389362	FALSE	FALSE	TRUE	FALSE	0	0
PTCH1	5727	FALSE	TRUE	TRUE	TRUE	0	2
PTCHD4	442213	FALSE	FALSE	TRUE	FALSE	0	0
PTDSS1	9791	FALSE	FALSE	TRUE	FALSE	0	0
PTEN	5728	FALSE	TRUE	TRUE	TRUE	0	3
PTGDR2	11251	FALSE	FALSE	TRUE	FALSE	0	0
PTGFR	5737	FALSE	FALSE	TRUE	FALSE	0	0
PTGFRN	5738	FALSE	FALSE	TRUE	FALSE	0	0
PTGS1	5742	FALSE	FALSE	TRUE	FALSE	0	0
PTK2	5747	FALSE	FALSE	TRUE	FALSE	0	0
PTK2B	2185	FALSE	FALSE	TRUE	FALSE	0	0
PTK6	5753	FALSE	FALSE	TRUE	TRUE	1	1
PTMA	5757	FALSE	FALSE	TRUE	FALSE	0	0
PTN	5764	FALSE	FALSE	TRUE	FALSE	0	0
PTPA	5524	FALSE	FALSE	TRUE	FALSE	0	0
PTPDC1	138639	FALSE	FALSE	TRUE	FALSE	0	0
PTPN1	5770	FALSE	FALSE	TRUE	FALSE	0	0
PTPN11	5781	TRUE	FALSE	TRUE	TRUE	3	0
PTPN12	5782	FALSE	FALSE	TRUE	FALSE	0	0
PTPN13	5783	FALSE	TRUE	TRUE	TRUE	0	1
PTPN14	5784	FALSE	FALSE	TRUE	FALSE	0	0
PTPN2	5771	FALSE	FALSE	TRUE	FALSE	0	0
PTPN22	26191	FALSE	FALSE	TRUE	FALSE	0	0
PTPN6	5777	FALSE	TRUE	TRUE	TRUE	0	1
PTPRB	5787	FALSE	TRUE	TRUE	TRUE	0	1
PTPRC	5788	FALSE	TRUE	TRUE	TRUE	0	1
PTPRD	5789	FALSE	TRUE	TRUE	TRUE	0	1
PTPRK	5796	FALSE	TRUE	TRUE	TRUE	0	1
PTPRO	5800	FALSE	FALSE	TRUE	FALSE	0	0
PTPRT	11122	FALSE	TRUE	TRUE	TRUE	0	1
PTPRU	10076	FALSE	FALSE	TRUE	FALSE	0	0
PTX3	5806	FALSE	FALSE	TRUE	FALSE	0	0
PVRIG	79037	FALSE	FALSE	TRUE	FALSE	0	0
PXDN	7837	FALSE	FALSE	TRUE	FALSE	0	0
PXDNL	137902	FALSE	FALSE	TRUE	FALSE	0	0
PXMP4	11264	FALSE	FALSE	TRUE	FALSE	0	0
PZP	5858	FALSE	FALSE	TRUE	FALSE	0	0
QKI	9444	FALSE	FALSE	TRUE	TRUE	1	1
QPRT	23475	FALSE	FALSE	TRUE	FALSE	0	0
R3HDM4	91300	FALSE	FALSE	TRUE	FALSE	0	0
RAB11A	8766	FALSE	FALSE	TRUE	FALSE	0	0
RAB14	51552	FALSE	FALSE	TRUE	FALSE	0	0
RAB40A	142684	FALSE	FALSE	TRUE	FALSE	0	0
RAB42	115273	FALSE	FALSE	TRUE	FALSE	0	0
RABEPK	10244	FALSE	FALSE	TRUE	FALSE	0	0
RABGEF1	27342	FALSE	FALSE	TRUE	FALSE	0	0
RAC1	5879	TRUE	FALSE	TRUE	TRUE	2	0
RAD17	5884	FALSE	TRUE	TRUE	TRUE	0	1
RAD21	5885	FALSE	FALSE	TRUE	TRUE	1	1
RAD23B	5887	FALSE	FALSE	TRUE	FALSE	0	0
RAD51B	5890	FALSE	TRUE	TRUE	TRUE	0	1
RADIL	55698	FALSE	FALSE	TRUE	FALSE	0	0
RAF1	5894	TRUE	FALSE	TRUE	TRUE	2	0
RAG1	5896	FALSE	FALSE	TRUE	FALSE	0	0
RAG2	5897	FALSE	FALSE	TRUE	FALSE	0	0
RALY	22913	FALSE	FALSE	TRUE	FALSE	0	0
RALYL	138046	FALSE	FALSE	TRUE	FALSE	0	0
RANBP10	57610	FALSE	FALSE	TRUE	FALSE	0	0
RANBP2	5903	FALSE	TRUE	TRUE	TRUE	0	1
RANBP6	26953	FALSE	FALSE	TRUE	FALSE	0	0
RANBP9	10048	FALSE	FALSE	TRUE	FALSE	0	0
RAP1GDS1	5910	TRUE	FALSE	TRUE	TRUE	1	0
RAPGEF1	2889	FALSE	FALSE	TRUE	FALSE	0	0
RAPGEF3	10411	FALSE	FALSE	TRUE	FALSE	0	0
RAPGEF5	9771	FALSE	FALSE	TRUE	FALSE	0	0
RARA	5914	TRUE	FALSE	TRUE	TRUE	1	0
RARRES2	5919	FALSE	FALSE	TRUE	FALSE	0	0
RASA1	5921	FALSE	FALSE	TRUE	FALSE	0	0
RASA2	5922	FALSE	FALSE	TRUE	FALSE	0	0
RASAL1	8437	FALSE	FALSE	TRUE	FALSE	0	0
RASGEF1A	221002	FALSE	FALSE	TRUE	FALSE	0	0
RASGEF1C	255426	FALSE	FALSE	TRUE	FALSE	0	0
RASGRF2	5924	FALSE	FALSE	TRUE	FALSE	0	0
RASGRP2	10235	FALSE	FALSE	TRUE	FALSE	0	0
RASSF6	166824	FALSE	FALSE	TRUE	FALSE	0	0
RASSF8	11228	FALSE	FALSE	TRUE	FALSE	0	0
RAVER1	125950	FALSE	FALSE	TRUE	FALSE	0	0
RB1	5925	FALSE	TRUE	TRUE	TRUE	0	3
RB1CC1	9821	FALSE	FALSE	TRUE	FALSE	0	0
RBBP6	5930	FALSE	FALSE	TRUE	FALSE	0	0
RBFOX1	54715	FALSE	FALSE	TRUE	FALSE	0	0
RBM10	8241	FALSE	TRUE	TRUE	TRUE	0	1
RBM12	10137	FALSE	FALSE	TRUE	FALSE	0	0
RBM15	64783	FALSE	FALSE	TRUE	FALSE	0	0
RBM15B	29890	FALSE	FALSE	TRUE	FALSE	0	0
RBM25	58517	FALSE	FALSE	TRUE	FALSE	0	0
RBM26	64062	FALSE	FALSE	TRUE	FALSE	0	0
RBM27	54439	FALSE	FALSE	TRUE	FALSE	0	0
RBM39	9584	FALSE	FALSE	TRUE	FALSE	0	0
RBM7	10179	FALSE	FALSE	TRUE	FALSE	0	0
RBM8A	9939	FALSE	FALSE	TRUE	FALSE	0	0
RBMX	27316	FALSE	FALSE	TRUE	FALSE	0	0
RBMX2	51634	FALSE	FALSE	TRUE	FALSE	0	0
RBMXL3	139804	FALSE	FALSE	TRUE	FALSE	0	0
RBPJ	3516	FALSE	FALSE	TRUE	FALSE	0	0
RCAN2	10231	FALSE	FALSE	TRUE	FALSE	0	0
RCC1	1104	FALSE	FALSE	TRUE	FALSE	0	0
RCL1	10171	FALSE	FALSE	TRUE	FALSE	0	0
RECQL4	9401	FALSE	FALSE	TRUE	TRUE	1	1
REEP5	7905	FALSE	FALSE	TRUE	FALSE	0	0
REG1A	5967	FALSE	FALSE	TRUE	FALSE	0	0
REL	5966	TRUE	FALSE	TRUE	TRUE	1	0
RELA	5970	FALSE	FALSE	TRUE	FALSE	0	0
RELB	5971	FALSE	FALSE	TRUE	FALSE	0	0
RELN	5649	FALSE	FALSE	TRUE	FALSE	0	0
REM1	28954	FALSE	FALSE	TRUE	FALSE	0	0
RESF1	55196	FALSE	FALSE	TRUE	FALSE	0	0
RESP18	389075	FALSE	FALSE	TRUE	FALSE	0	0
RET	5979	TRUE	FALSE	TRUE	TRUE	3	0
REV3L	5980	FALSE	FALSE	TRUE	FALSE	0	0
RFC1	5981	FALSE	FALSE	TRUE	FALSE	0	0
RFC4	5984	FALSE	FALSE	TRUE	FALSE	0	0
RFLNA	144347	FALSE	FALSE	TRUE	FALSE	0	0
RFLNB	359845	FALSE	FALSE	TRUE	FALSE	0	0
RFTN1	23180	FALSE	FALSE	TRUE	FALSE	0	0
RFWD3	55159	FALSE	TRUE	TRUE	TRUE	0	1
RFX6	222546	FALSE	FALSE	TRUE	FALSE	0	0
RFX7	64864	FALSE	FALSE	TRUE	FALSE	0	0
RGCC	28984	FALSE	FALSE	TRUE	FALSE	0	0
RGL1	23179	FALSE	FALSE	TRUE	FALSE	0	0
RGPD3	653489	FALSE	FALSE	TRUE	TRUE	0	0
RGS12	6002	FALSE	FALSE	TRUE	FALSE	0	0
RGS18	64407	FALSE	FALSE	TRUE	FALSE	0	0
RGS7	6000	FALSE	FALSE	TRUE	TRUE	0	0
RHBG	57127	FALSE	FALSE	TRUE	FALSE	0	0
RHEB	6009	FALSE	FALSE	TRUE	FALSE	0	0
RHOA	387	TRUE	FALSE	TRUE	TRUE	2	1
RHOB	388	FALSE	FALSE	TRUE	FALSE	0	0
RHOH	399	FALSE	TRUE	TRUE	TRUE	0	1
RHPN2	85415	FALSE	FALSE	TRUE	FALSE	0	0
RICTOR	253260	FALSE	FALSE	TRUE	FALSE	0	0
RIMBP2	23504	FALSE	FALSE	TRUE	FALSE	0	0
RIMS1	22999	FALSE	FALSE	TRUE	FALSE	0	0
RIMS2	9699	FALSE	FALSE	TRUE	FALSE	0	0
RINL	126432	FALSE	FALSE	TRUE	FALSE	0	0
RIOK2	55781	FALSE	FALSE	TRUE	FALSE	0	0
RIPK1	8737	FALSE	FALSE	TRUE	FALSE	0	0
RIPOR1	79567	FALSE	FALSE	TRUE	FALSE	0	0
RIPOR2	9750	FALSE	FALSE	TRUE	FALSE	0	0
RIT1	6016	TRUE	FALSE	TRUE	TRUE	1	0
RIT2	6014	FALSE	FALSE	TRUE	FALSE	0	0
RLIM	51132	FALSE	FALSE	TRUE	FALSE	0	0
RMDN1	51115	FALSE	FALSE	TRUE	FALSE	0	0
RMI2	116028	FALSE	TRUE	TRUE	TRUE	0	1
RNASE11	122651	FALSE	FALSE	TRUE	FALSE	0	0
RNASE4	6038	FALSE	FALSE	TRUE	FALSE	0	0
RNF103	7844	FALSE	FALSE	TRUE	FALSE	0	0
RNF111	54778	FALSE	FALSE	TRUE	FALSE	0	0
RNF144B	255488	FALSE	FALSE	TRUE	FALSE	0	0
RNF168	165918	FALSE	FALSE	TRUE	FALSE	0	0
RNF185	91445	FALSE	FALSE	TRUE	FALSE	0	0
RNF20	56254	FALSE	FALSE	TRUE	FALSE	0	0
RNF207	388591	FALSE	FALSE	TRUE	FALSE	0	0
RNF213	57674	FALSE	FALSE	TRUE	FALSE	0	0
RNF216	54476	FALSE	FALSE	TRUE	FALSE	0	0
RNF217	154214	FALSE	FALSE	TRUE	FALSE	0	0
RNF26	79102	FALSE	FALSE	TRUE	FALSE	0	0
RNF4	6047	FALSE	FALSE	TRUE	FALSE	0	0
RNF40	9810	FALSE	FALSE	TRUE	FALSE	0	0
RNF43	54894	FALSE	TRUE	TRUE	TRUE	0	3
RNFT1	51136	FALSE	FALSE	TRUE	FALSE	0	0
RO60	6738	FALSE	FALSE	TRUE	FALSE	0	0
ROBO2	6092	FALSE	TRUE	TRUE	TRUE	0	1
ROS1	6098	TRUE	FALSE	TRUE	TRUE	2	0
RP1L1	94137	FALSE	FALSE	TRUE	FALSE	0	0
RPAIN	84268	FALSE	FALSE	TRUE	FALSE	0	0
RPE	6120	FALSE	FALSE	TRUE	FALSE	0	0
RPGR	6103	FALSE	FALSE	TRUE	FALSE	0	0
RPGRIP1	57096	FALSE	FALSE	TRUE	FALSE	0	0
RPGRIP1L	23322	FALSE	FALSE	TRUE	FALSE	0	0
RPIA	22934	FALSE	FALSE	TRUE	FALSE	0	0
RPL10	6134	FALSE	TRUE	TRUE	TRUE	0	1
RPL13A	23521	FALSE	FALSE	TRUE	FALSE	0	0
RPL18A	6142	FALSE	FALSE	TRUE	FALSE	0	0
RPL22	6146	FALSE	TRUE	TRUE	TRUE	0	1
RPL28	6158	FALSE	FALSE	TRUE	FALSE	0	0
RPL29	6159	FALSE	FALSE	TRUE	FALSE	0	0
RPL31	6160	FALSE	FALSE	TRUE	FALSE	0	0
RPL34	6164	FALSE	FALSE	TRUE	FALSE	0	0
RPL5	6125	FALSE	TRUE	TRUE	TRUE	0	1
RPRD1B	58490	FALSE	FALSE	TRUE	FALSE	0	0
RPS13	6207	FALSE	FALSE	TRUE	FALSE	0	0
RPS15	6209	FALSE	FALSE	TRUE	FALSE	0	0
RPS2	6187	FALSE	FALSE	TRUE	FALSE	0	0
RPS27	6232	FALSE	FALSE	TRUE	FALSE	0	0
RPS27A	6233	FALSE	FALSE	TRUE	FALSE	0	0
RPS3A	6189	FALSE	FALSE	TRUE	FALSE	0	0
RPS6KA3	6197	FALSE	FALSE	TRUE	FALSE	0	0
RPSAP58	388524	FALSE	FALSE	TRUE	FALSE	0	0
RPTOR	57521	FALSE	FALSE	TRUE	FALSE	0	0
RRAD	6236	FALSE	FALSE	TRUE	FALSE	0	0
RRAS	6237	FALSE	FALSE	TRUE	FALSE	0	0
RRAS2	22800	FALSE	FALSE	TRUE	FALSE	0	0
RREB1	6239	FALSE	FALSE	TRUE	FALSE	0	0
RRS1	23212	FALSE	FALSE	TRUE	FALSE	0	0
RS1	6247	FALSE	FALSE	TRUE	FALSE	0	0
RSBN1	54665	FALSE	FALSE	TRUE	FALSE	0	0
RSBN1L	222194	FALSE	FALSE	TRUE	FALSE	0	0
RSPH14	27156	FALSE	FALSE	TRUE	FALSE	0	0
RSPO2	340419	FALSE	TRUE	TRUE	TRUE	0	1
RSPO3	84870	TRUE	FALSE	TRUE	TRUE	1	0
RTCA	8634	FALSE	FALSE	TRUE	FALSE	0	0
RTF2	51507	FALSE	FALSE	TRUE	FALSE	0	0
RTL6	84247	FALSE	FALSE	TRUE	FALSE	0	0
RTL9	57529	FALSE	FALSE	TRUE	FALSE	0	0
RTN4	57142	FALSE	FALSE	TRUE	FALSE	0	0
RTTN	25914	FALSE	FALSE	TRUE	FALSE	0	0
RUFY1	80230	FALSE	FALSE	TRUE	FALSE	0	0
RUNX1	861	FALSE	TRUE	TRUE	TRUE	1	3
RUNX1T1	862	FALSE	FALSE	TRUE	TRUE	1	1
RUSC2	9853	FALSE	FALSE	TRUE	FALSE	0	0
RXFP3	51289	FALSE	FALSE	TRUE	FALSE	0	0
RXRA	6256	FALSE	FALSE	TRUE	FALSE	0	0
RYBP	23429	FALSE	FALSE	TRUE	FALSE	0	0
